#Glass materials Database#Name: Glass name
#LambdaMin, LambdaMax: wavelength range (um)
#K1,L1,K2,L2,K3,L3: Sellmeier1 coeficients.
#Name                       LambdaMin	LambdaMax		K1		L1		K2		L2	      K3               L3			
BASF64A                    0.334000	2.325000	1.655542680E+00	1.044856440E-02	1.713197700E-01	4.993947560E-02	1.336644480E+00	1.189614720E+02
BK1                        0.334000	2.325000	1.042505410E+00	6.165689850E-03	2.083803130E-01	2.121528310E-02	9.801482000E-01	1.090609110E+02
BK10                       0.300000	1.060000	8.883081310E-01	5.169008220E-03	3.289644750E-01	1.611900450E-02	9.846107690E-01	9.975753310E+01
BK3                        0.334000	2.325000	1.005826550E+00	6.174161360E-03	2.120964200E-01	1.877926310E-02	8.982908850E-01	8.887349500E+01
BK6                        0.334000	2.325000	1.002819440E+00	5.747158920E-03	3.095684550E-01	1.920456550E-02	1.018406060E+00	1.087608080E+02
BK7                        0.310000	2.325000	1.039612120E+00	6.000698670E-03	2.317923440E-01	2.001791440E-02	1.010469450E+00	1.035606530E+02
BK7HT                      0.334000	2.325000	1.038257030E+00	6.000698670E-03	2.317455980E-01	2.001791440E-02	1.009145450E+00	1.035606530E+02
BK8                        0.334000	2.325000	1.054985720E+00	6.209523640E-03	2.258254570E-01	2.015929140E-02	1.005188410E+00	1.062198810E+02
D263TECO                   0.334000	2.325000	1.237957550E+00	8.630809260E-03	4.664688880E-02	4.690745010E-02	2.467005560E+00	2.641462960E+02
F1                         0.334000	2.325000	1.361921230E+00	1.020492250E-02	2.091628310E-01	4.802904440E-02	9.072766810E-01	1.092119190E+02
F13                        0.334000	2.325000	1.353165450E+00	1.008205590E-02	2.077568170E-01	4.771324660E-02	9.021604920E-01	1.094268100E+02
F14                        0.334000	2.325000	1.319498460E+00	9.804751930E-03	1.811069990E-01	4.653309970E-02	9.218501820E-01	1.098553290E+02
F14HT                      0.334000	2.325000	1.330626400E+00	1.000016050E-02	1.699699310E-01	4.741327170E-02	9.190930810E-01	1.096723700E+02
F15                        0.334000	2.325000	1.310315270E+00	9.540348900E-03	2.026368840E-01	4.558070510E-02	9.200492220E-01	1.098647110E+02
F3                         0.334000	2.325000	1.327973220E+00	9.771028020E-03	2.058628330E-01	4.636063290E-02	9.043361260E-01	1.078637390E+02
F4                         0.320000	2.500000	1.339058250E+00	9.922201140E-03	2.052243180E-01	4.700009180E-02	8.978597580E-01	1.079367500E+02
F6                         0.334000	2.325000	1.386400430E+00	1.031198480E-02	2.163174680E-01	4.823919220E-02	9.202427860E-01	1.110294250E+02
F7                         0.334000	2.325000	1.359189540E+00	1.017963540E-02	2.098874710E-01	4.836055480E-02	8.814057710E-01	1.103872890E+02
F8                         0.334000	2.325000	1.311724660E+00	9.651779180E-03	1.724802740E-01	4.617121610E-02	8.401592090E-01	1.000467950E+02
F8HT                       0.334000	2.325000	1.311724660E+00	9.651779180E-03	1.724802740E-01	4.617121610E-02	8.401592090E-01	1.000467950E+02
F9                         0.334000	2.325000	1.372983830E+00	9.709067640E-03	1.863443730E-01	4.779521490E-02	9.968471100E-01	1.099024410E+02
FK5                        0.270000	2.500000	8.443093380E-01	4.751119550E-03	3.441478240E-01	1.498148490E-02	9.107902130E-01	9.786002930E+01
FK51                       0.280000	2.500000	9.712478170E-01	4.723019950E-03	2.169014170E-01	1.535756120E-02	9.046516660E-01	1.686813300E+02
FK52                       0.334000	2.325000	1.015711140E+00	5.158849490E-03	1.699984310E-01	1.733807880E-02	8.051585320E-01	1.586033080E+02
FK54                       0.334000	2.325000	7.453204160E-01	3.581715630E-03	3.023301010E-01	1.228847730E-02	1.018850000E+00	2.130174500E+02
FN11                       0.334000	2.325000	1.415729260E+00	1.037497310E-02	1.433342270E-01	5.688035940E-02	1.272992520E+00	1.196644910E+02
K11                        0.334000	2.325000	1.162496420E+00	7.532700340E-03	5.826135270E-02	3.590844640E-02	9.052039860E-01	1.024046120E+02
K3                         0.334000	2.325000	1.089993580E+00	6.702335590E-03	1.818500150E-01	2.542325650E-02	9.364786930E-01	1.134863210E+02
K4                         0.334000	2.325000	1.189094860E+00	7.893966420E-03	8.413592140E-02	3.392189950E-02	9.302198220E-01	1.070494950E+02
K5                         0.320000	2.325000	1.085118330E+00	6.610995030E-03	1.995620050E-01	2.411086600E-02	9.305116630E-01	1.119827770E+02
K50                        0.334000	2.325000	1.018878660E+00	5.948713250E-03	2.668226030E-01	2.151667770E-02	9.066719620E-01	1.021403370E+02
K5HT                       0.334000	2.325000	1.050123730E+00	6.291312540E-03	2.344967300E-01	2.286482390E-02	9.126916160E-01	1.096245340E+02
K7HT                       0.334000	2.325000	1.101081400E+00	6.875506370E-03	1.508696720E-01	2.565817760E-02	9.028366170E-01	1.085181990E+02
KF3                        0.334000	2.325000	1.156151780E+00	7.892648150E-03	1.021167590E-01	3.450764960E-02	9.271645750E-01	1.135310690E+02
KF6                        0.334000	2.325000	1.170068930E+00	8.149924220E-03	9.505097470E-02	3.882168170E-02	9.074091250E-01	1.088822990E+02
KF9                        0.334000	2.325000	1.164218670E+00	7.879542280E-03	1.180074010E-01	3.725204950E-02	9.230548850E-01	1.099248340E+02
KZFN1                      0.334000	2.325000	1.199499420E+00	7.677042890E-03	1.638917730E-01	3.528980560E-02	8.904120490E-01	9.433665020E+01
KZFN2                      0.334000	2.325000	1.123373040E+00	7.128465610E-03	1.776176930E-01	3.172912010E-02	8.492130440E-01	8.496567130E+01
KZFS1                      0.334000	2.325000	1.366180480E+00	8.731650630E-03	1.820490280E-01	3.898340960E-02	8.643146090E-01	6.293924430E+01
KZFS6                      0.334000	2.325000	1.351635640E+00	8.496531730E-03	1.357597940E-01	3.883572300E-02	8.444900020E-01	6.727733710E+01
KZFS7A                     0.334000	2.325000	1.539162930E+00	1.026624600E-02	2.096187590E-01	4.711049460E-02	9.361713290E-01	7.169793270E+01
KZFS8                      0.334000	2.325000	1.602992100E+00	1.065846220E-02	2.675723770E-01	4.762031790E-02	9.760914680E-01	7.643257280E+01
KZFSN2                     0.334000	1.060000	1.261697050E+00	7.674200450E-03	1.288811910E-01	3.301296270E-02	8.985212140E-01	7.082711390E+01
KZFSN4                     0.310000	2.500000	1.379942180E+00	8.911596990E-03	1.684967080E-01	4.053340700E-02	8.748857260E-01	6.966282370E+01
KZFSN9                     0.334000	2.325000	1.354570040E+00	8.585267680E-03	1.513460350E-01	3.905693250E-02	8.803344000E-01	6.968892900E+01
LAF11A                     0.334000	2.325000	1.668908170E+00	1.138698980E-02	3.119634710E-01	5.003110480E-02	9.768387850E-01	8.732472660E+01
LAF13                      0.334000	2.325000	1.811395310E+00	1.065883760E-02	2.486088250E-01	4.670891640E-02	1.107538820E+00	9.168578050E+01
LAF2                       0.334000	2.325000	1.753022820E+00	9.572432960E-03	2.139789970E-01	4.027874590E-02	1.099394440E+00	1.025332590E+02
LAF20                      0.334000	2.325000	1.651071690E+00	9.705023200E-03	1.184749340E-01	4.289274770E-02	1.115487290E+00	1.140576000E+02
LAF22A                     0.334000	2.500000	1.859850460E+00	1.098331450E-02	2.199211740E-01	5.080167710E-02	1.341411190E+00	1.145555420E+02
LAF3                       0.334000	2.500000	1.731558540E+00	9.538339140E-03	1.508744550E-01	4.078872110E-02	1.065865960E+00	9.807585450E+01
LAF9                       0.334000	2.325000	1.753039760E+00	1.252495950E-02	3.421457630E-01	5.472280470E-02	1.042431340E+00	1.043262620E+02
LAFN10                     0.334000	2.325000	1.871996580E+00	9.671156900E-03	2.323992120E-01	4.062659810E-02	1.294538720E+00	8.716294250E+01
LAFN21                     0.334000	2.500000	1.882983470E+00	9.360297440E-03	2.402146680E-01	3.540263710E-02	1.235376230E+00	8.439199340E+01
LAFN23                     0.334000	2.325000	1.652631490E+00	9.311431240E-03	1.397457680E-01	3.911674970E-02	9.387343340E-01	9.823886150E+01
LAFN24                     0.334000	2.325000	1.709603580E+00	8.362515920E-03	3.087126720E-01	3.248247130E-02	1.247640010E+00	8.480774630E+01
LAFN28                     0.334000	2.325000	1.758825490E+00	8.728100260E-03	3.151976700E-01	2.930208320E-02	1.190296750E+00	8.517806440E+01
LAFN8                      0.334000	2.325000	1.753460530E+00	1.025148720E-02	1.798539720E-01	4.662251110E-02	1.030728630E+00	8.610102980E+01
LAK10                      0.334000	2.500000	1.674829750E+00	8.493247580E-03	2.226688280E-01	3.304631410E-02	1.139565360E+00	8.043725530E+01
LAK11                      0.334000	2.325000	1.050882190E+00	4.828224300E-03	6.514910840E-01	1.839615390E-02	1.032863440E+00	8.984161330E+01
LAK16A                     0.310000	2.500000	1.576078850E+00	7.780798360E-03	3.676498020E-01	2.593159600E-02	1.164903340E+00	8.237231980E+01
LAK21                      0.334000	2.325000	1.227181160E+00	6.020756820E-03	4.207837430E-01	1.968628890E-02	1.012848430E+00	8.843700990E+01
LAK23                      0.334000	2.325000	1.127432790E+00	5.258345090E-03	6.087445600E-01	1.891388340E-02	9.986348840E-01	8.754680540E+01
LAK28                      0.334000	2.325000	1.504419860E+00	7.196655920E-03	4.741205610E-01	2.491432270E-02	1.177843540E+00	8.314432100E+01
LAK31                      0.334000	2.325000	1.418247150E+00	6.791146750E-03	4.094041030E-01	2.192849100E-02	1.154324870E+00	8.039805280E+01
LAK33                      0.334000	2.325000	1.457968690E+00	6.805452800E-03	5.554039360E-01	2.252532830E-02	1.199387940E+00	8.275433270E+01
LAK8                       0.320000	2.325000	1.331831670E+00	6.200238710E-03	5.466232060E-01	2.164654390E-02	1.190840150E+00	8.258277360E+01
LAK9                       0.320000	2.325000	1.462319050E+00	7.242701560E-03	3.443995890E-01	2.433531310E-02	1.155083720E+00	8.546868680E+01
LAKL12                     0.320000	2.500000	1.281153890E+00	6.364398210E-03	4.826076070E-01	2.137642620E-02	1.165535380E+00	9.327715320E+01
LAKL21                     0.334000	2.325000	1.298543760E+00	6.280436100E-03	3.505218970E-01	2.108426880E-02	1.170898290E+00	8.542047790E+01
LAKN12                     0.334000	2.325000	1.173657040E+00	5.770317970E-03	5.889923980E-01	2.004016780E-02	9.780143940E-01	9.548734820E+01
LAKN13                     0.334000	2.235000	1.257923730E+00	6.214947100E-03	5.534028610E-01	2.168098530E-02	1.063357420E+00	1.044940990E+02
LAKN14                     0.310000	2.500000	1.507812120E+00	7.460987270E-03	3.188668290E-01	2.420248340E-02	1.142872130E+00	8.095651650E+01
LAKN22                     0.300000	2.500000	1.142297810E+00	5.857785940E-03	5.351384410E-01	1.985461470E-02	1.040883850E+00	1.008340170E+02
LAKN6                      0.334000	2.325000	1.154773180E+00	5.832575970E-03	4.970492170E-01	1.946139610E-02	1.005535880E+00	9.786676980E+01
LAKN7                      0.334000	2.325000	1.236798890E+00	6.101055380E-03	4.450518370E-01	2.013883340E-02	1.017458880E+00	9.063803800E+01
LASF14A                    0.334000	2.325000	1.965569580E+00	1.071418960E-02	2.550687600E-01	4.902959240E-02	1.412436930E+00	9.223992340E+01
LASF18A                    0.334000	2.325000	2.193366040E+00	1.219308640E-02	3.325904740E-01	5.325199890E-02	1.698498590E+00	1.068531000E+02
LASF3                      0.334000	2.325000	1.959043080E+00	1.043467040E-02	2.198006340E-01	4.655041110E-02	1.334641050E+00	8.790584570E+01
LASF32                     0.334000	2.500000	1.840909950E+00	1.200909750E-02	2.930728290E-01	5.607339220E-02	2.012918060E+00	1.522786540E+02
LASF33                     0.334000	2.325000	1.904772270E+00	1.177565400E-02	2.483741500E-01	5.280825140E-02	1.181089950E+00	1.081547370E+02
LASF36A                    0.334000	2.325000	1.868704180E+00	1.126601960E-02	2.573352920E-01	5.099721230E-02	1.746215210E+00	1.491254710E+02
LASFN15                    0.334000	2.325000	2.088949740E+00	1.090128310E-02	3.277761520E-01	4.350079300E-02	1.521287280E+00	1.011838810E+02
LASFN30                    0.334000	2.325000	1.783010850E+00	8.725062770E-03	3.889683590E-01	3.080850230E-02	1.301504400E+00	9.277438240E+01
LASFN31                    0.334000	2.500000	1.713171980E+00	8.191722280E-03	7.185751090E-01	2.978017040E-02	1.723324700E+00	1.384613130E+02
LASFN9                     0.365000	2.500000	1.978881940E+00	1.185372660E-02	3.204352980E-01	5.273817700E-02	1.929007510E+00	1.662565400E+02
LF5G15                     0.380000	2.500000	1.288873310E+00	9.200156600E-03	1.628188110E-01	4.569543080E-02	1.055797920E+01	1.275440150E+03
LF5HT                      0.334000	2.325000	1.299208820E+00	9.643691950E-03	1.448031280E-01	4.649292680E-02	8.963413980E-01	1.110141910E+02
LF6HT                      0.334000	2.325000	1.252604590E+00	8.923821490E-03	1.515537170E-01	4.374458900E-02	1.200856770E+01	1.432647110E+03
LF7                        0.334000	1.060000	1.268797310E+00	9.195539250E-03	1.566970510E-01	4.472567640E-02	8.876763010E-01	1.068203610E+02
LF8                        0.334000	2.325000	1.266278300E+00	9.158099210E-03	1.300980330E-01	4.476142190E-02	8.673515790E-01	1.070132430E+02
LITHOSIL-Q                 0.250000	2.500000	6.707108100E-01	4.491923120E-03	4.333228570E-01	1.328129760E-02	8.773790570E-01	9.588998780E+01
LITHOTEC-CAF2              0.250000	2.500000	6.176170110E-01	2.753819360E-03	4.211176560E-01	1.059008750E-02	3.797111830E+00	1.182674440E+03
LLF1HT                     0.334000	2.325000	1.233269220E+00	8.853968120E-03	1.169238390E-01	4.368751550E-02	8.626453790E-01	1.049921680E+02
LLF2                       0.334000	2.325000	1.216987850E+00	8.671877000E-03	1.124441320E-01	4.269218680E-02	8.393322160E-01	1.023326540E+02
LLF6                       0.310000	2.325000	1.200666840E+00	8.516108320E-03	1.036890500E-01	4.188051130E-02	9.547393810E-01	1.149897380E+02
LLF6HT                     0.334000	2.325000	1.200733410E+00	8.488794130E-03	1.038549470E-01	4.162370470E-02	8.769578260E-01	1.057830270E+02
LLF7                       0.334000	2.325000	1.229247010E+00	8.860697070E-03	1.225658190E-01	4.330835640E-02	8.888508020E-01	1.062160610E+02
N-FK51                     0.290000	2.500000	9.712478170E-01	4.723019950E-03	2.169014170E-01	1.535756120E-02	9.046516660E-01	1.686813300E+02
N-FK56                     0.312000	2.235000	9.119571710E-01	4.509334890E-03	1.285804170E-01	1.535159630E-02	9.831461620E-01	2.239611260E+02
N-LAF32                    0.350000	2.500000	1.917311060E+00	9.786003580E-03	2.240198250E-01	3.861414730E-02	1.220870750E+00	8.464312650E+01
N-LAK33                    0.334000	2.235000	1.457968690E+00	6.805452800E-03	5.554039360E-01	2.252532830E-02	1.199387940E+00	8.275433270E+01
N-LASF31                   0.320000	2.500000	1.713171980E+00	8.191722280E-03	7.185751090E-01	2.978017040E-02	1.723324700E+00	1.384613130E+02
N-LASF46                   0.380000	2.500000	2.180736780E+00	1.256421180E-02	2.989786560E-01	5.646999900E-02	1.621900460E+00	1.056628190E+02
N-LF5                      0.365000	1.060000	1.332726610E+00	9.715261760E-03	1.122846290E-01	5.344562650E-02	1.102026410E+00	1.186516870E+02
N-LLF1                     0.405000	1.060000	1.276180300E+00	9.112159600E-03	7.502853030E-02	5.468007200E-02	9.422124080E-01	1.023295480E+02
N-LLF6                     0.365000	2.235000	1.229323760E+00	8.777764510E-03	7.551740620E-02	4.804293290E-02	9.888398370E-01	1.121360980E+02
N-PK52                     0.334000	2.235000	1.008144810E+00	5.019677690E-03	2.094353660E-01	1.624768090E-02	7.816864240E-01	1.523893060E+02
N-PSK57                    0.334000	2.235000	9.885114140E-01	4.783976800E-03	5.108552610E-01	1.580202890E-02	7.588371220E-01	1.297092220E+02
N-PSK58                    0.334000	2.235000	1.112451490E+00	5.559046220E-03	3.166193110E-01	1.727422540E-02	6.989107070E-01	1.226108240E+02
N-SK18                     0.334000	2.235000	1.538570040E+00	8.632014860E-03	9.859341310E-02	3.671564640E-02	1.023095280E+00	1.001184410E+02
P-PK53                     0.320000	2.500000	9.603167670E-01	5.310329860E-03	3.404372270E-01	1.750734340E-02	7.778655950E-01	1.068753300E+02
P-SF67                     0.390000	2.500000	1.974642250E+00	1.457723240E-02	4.670959210E-01	6.697903590E-02	2.431542090E+00	1.574448950E+02
PK1                        0.334000	2.325000	9.337732170E-01	5.436855640E-03	3.007760390E-01	1.665324030E-02	9.376011950E-01	9.616826280E+01
PK2                        0.310000	2.325000	1.209219930E+00	7.339750470E-03	6.688733310E-02	2.864959170E-02	1.018181250E+00	1.018529180E+02
PK3                        0.334000	2.325000	1.149661860E+00	6.701362540E-03	1.475455530E-01	2.272762250E-02	1.030518680E+00	1.031519530E+02
PK50                       0.320000	2.325000	1.207262930E+00	6.835025780E-03	7.744847210E-02	2.527552590E-02	7.705523790E-01	8.417070630E+01
PK51A                      0.300000	2.500000	1.156107750E+00	5.855974020E-03	1.532293440E-01	1.940724160E-02	7.856189660E-01	1.405370460E+02
PSK2                       0.310000	2.325000	1.179760820E+00	6.479879520E-03	2.466865810E-01	2.040666570E-02	9.894569450E-01	9.526246550E+01
PSK3                       0.310000	2.325000	8.872721100E-01	4.698240670E-03	4.895924250E-01	1.618184630E-02	1.048652960E+00	1.043749750E+02
PSK50                      0.334000	2.325000	1.322034880E+00	7.278645470E-03	7.230812730E-02	2.799216730E-02	8.669995570E-01	9.106430230E+01
PSK52                      0.334000	2.325000	1.236511550E+00	6.275785650E-03	2.965545530E-01	1.903409620E-02	9.389960440E-01	9.765908820E+01
PSK53A                     0.320000	1.060000	1.343408700E+00	6.750743170E-03	2.414179350E-01	2.199105130E-02	9.528968970E-01	1.035514570E+02
PSK54                      0.320000	2.325000	1.315332780E+00	7.191441170E-03	1.630473690E-01	2.298365380E-02	6.914947700E-01	9.118478200E+01
SF12                       0.334000	2.325000	1.398673480E+00	1.034156460E-02	2.384037620E-01	4.926969130E-02	1.036044660E+00	1.183277820E+02
SF13                       0.334000	2.325000	1.655825080E+00	1.316764460E-02	2.574232970E-01	6.043280220E-02	1.092169310E+00	1.163224680E+02
SF14                       0.390000	2.500000	1.691825380E+00	1.331515420E-02	2.859199340E-01	6.126474450E-02	1.125951450E+00	1.184052420E+02
SF15                       0.370000	2.500000	1.539259270E+00	1.193079610E-02	2.476209260E-01	5.560775360E-02	1.038164090E+00	1.164167470E+02
SF16                       0.334000	2.325000	1.408071780E+00	1.067397700E-02	2.222384250E-01	4.966469200E-02	9.271223360E-01	1.109003300E+02
SF18                       0.334000	2.325000	1.564414360E+00	1.218639350E-02	2.914135800E-01	5.355679660E-02	9.603078880E-01	1.114512010E+02
SF19                       0.334000	2.325000	1.454959780E+00	1.095327170E-02	2.378381430E-01	5.052305830E-02	9.585861390E-01	1.097702390E+02
SF53                       0.334000	2.325000	1.569735340E+00	1.208519050E-02	3.063660170E-01	5.416940510E-02	1.030214290E+00	1.173537330E+02
SF54                       0.334000	2.325000	1.603717920E+00	1.242637830E-02	3.107405540E-01	5.518963820E-02	1.030536040E+00	1.157620580E+02
SF55                       0.334000	2.325000	1.646812400E+00	1.287312960E-02	3.315401640E-01	5.648181240E-02	1.024657690E+00	1.162709920E+02
SF57HHT                    0.370000	2.500000	1.875438310E+00	1.417495180E-02	3.737574900E-01	6.405099270E-02	2.300017970E+00	1.773897950E+02
SF58                       0.334000	2.325000	1.921843320E+00	1.492626040E-02	5.521919370E-01	6.141392520E-02	1.116435020E+00	1.234503670E+02
SF59                       0.334000	2.325000	2.057758240E+00	1.677995990E-02	5.286446610E-01	6.553358040E-02	1.000435740E+00	1.100025490E+02
SF63                       0.334000	2.325000	1.621744060E+00	1.260142630E-02	3.159658260E-01	5.572757980E-02	1.032489280E+00	1.164781830E+02
SF64A                      0.334000	2.325000	1.600883140E+00	1.201574970E-02	2.106652580E-01	6.016457450E-02	1.501143730E+00	1.362564490E+02
SF66                       0.390000	2.500000	2.078422330E+00	1.808751340E-02	4.071200320E-01	6.794935720E-02	1.767112920E+00	2.152661270E+02
SF8                        0.334000	2.500000	1.495144460E+00	1.149902010E-02	2.625296870E-01	5.171701560E-02	9.695675970E-01	1.134586410E+02
SF9                        0.334000	2.325000	1.413738750E+00	1.056423790E-02	2.418359030E-01	4.901264310E-02	1.012922780E+00	1.178843620E+02
SFL4                       0.334000	1.060000	1.684352380E+00	1.286943840E-02	2.758777350E-01	6.097995810E-02	1.802484580E+00	1.596144430E+02
SFL56                      0.334000	2.325000	1.751261050E+00	1.331872090E-02	3.015666300E-01	6.214364030E-02	1.892113980E+00	1.578840930E+02
SK1                        0.334000	2.325000	1.239979390E+00	6.764607880E-03	3.088295190E-01	2.338307160E-02	1.033662660E+00	1.145858820E+02
SK10                       0.334000	2.325000	1.316587400E+00	7.122292320E-03	2.716559490E-01	2.444170040E-02	9.686875430E-01	1.050815660E+02
SK11                       0.300000	2.325000	1.179636310E+00	6.802820810E-03	2.298172950E-01	2.197372050E-02	9.357896520E-01	1.015132320E+02
SK12                       0.334000	2.325000	1.169826690E+00	6.528871270E-03	2.974503700E-01	2.140338200E-02	9.658478150E-01	1.050898980E+02
SK13                       0.334000	2.325000	9.226275730E-01	4.619305820E-03	5.703036290E-01	1.806227010E-02	9.798812110E-01	1.104195380E+02
SK14                       0.310000	2.325000	9.361553740E-01	4.617165250E-03	5.940520180E-01	1.688592700E-02	1.043745830E+00	1.037362650E+02
SK15                       0.320000	2.325000	1.291727650E+00	6.863581200E-03	2.983927130E-01	2.287043120E-02	9.555184970E-01	9.747791770E+01
SK16                       0.310000	2.500000	1.343177740E+00	7.046873390E-03	2.411443990E-01	2.290050000E-02	9.943179690E-01	9.275085260E+01
SK18A                      0.334000	2.325000	1.538570040E+00	8.632014860E-03	9.859341310E-02	3.671564640E-02	1.023095280E+00	1.001184410E+02
SK2                        0.310000	2.325000	1.281890120E+00	7.271916400E-03	2.577382580E-01	2.428235270E-02	9.681860400E-01	1.103777730E+02
SK3                        0.334000	2.325000	1.306634850E+00	7.081637200E-03	2.397917000E-01	2.388288230E-02	9.840580760E-01	1.019833920E+02
SK4                        0.320000	2.325000	1.393888340E+00	7.691473550E-03	1.645107210E-01	2.719462270E-02	9.635224790E-01	9.927576390E+01
SK5                        0.300000	2.325000	9.914638230E-01	5.227304670E-03	4.959821210E-01	1.727336460E-02	9.873939250E-01	9.835945790E+01
SK51                       0.334000	2.235000	1.441127150E+00	7.585469750E-03	1.439683870E-01	2.873960170E-02	8.819898620E-01	9.468381540E+01
SK55                       0.310000	2.325000	1.152652250E+00	5.826791140E-03	4.321452900E-01	1.902446150E-02	1.032151690E+00	8.817504600E+01
SK6                        0.334000	2.325000	1.212061150E+00	6.656025620E-03	3.472211220E-01	2.243847330E-02	9.720250140E-01	1.100821210E+02
SK7                        0.310000	2.325000	1.037451700E+00	5.373690460E-03	5.046326910E-01	1.829260960E-02	9.891142340E-01	1.025259870E+02
SK8                        0.334000	2.325000	1.298211490E+00	7.225060700E-03	2.528174690E-01	2.556226910E-02	9.775167030E-01	1.083708840E+02
SSK1                       0.334000	2.325000	1.426910450E+00	8.312146020E-03	1.411956470E-01	3.343699110E-02	9.860048210E-01	1.097013590E+02
SSK2                       0.334000	2.325000	1.410961660E+00	8.054332500E-03	1.724256150E-01	3.243608350E-02	9.874615130E-01	1.098995860E+02
SSK3                       0.334000	2.325000	1.399157580E+00	8.286607700E-03	1.589238250E-01	3.545153420E-02	9.919129220E-01	1.152277850E+02
SSK4A                      0.334000	2.325000	1.383361690E+00	7.871549850E-03	1.871251070E-01	2.893522210E-02	9.441709020E-01	1.057424240E+02
SSK50                      0.334000	2.325000	1.455629990E+00	8.701036800E-03	1.135759660E-01	3.784294760E-02	9.695209100E-01	1.101092180E+02
SSK51                      0.334000	2.325000	1.442609390E+00	8.904750640E-03	8.286236220E-02	4.008834770E-02	8.928054430E-01	1.031527330E+02
SSKN5                      0.334000	2.325000	1.592226590E+00	9.202846260E-03	1.035207740E-01	4.235300720E-02	1.051740160E+00	1.069273740E+02
SSKN8                      0.334000	2.325000	1.469983730E+00	9.036750970E-03	9.635594770E-02	4.500756740E-02	1.026109270E+00	1.083287430E+02
TIF3                       0.334000	2.325000	1.229277030E+00	8.529506660E-03	1.168027170E-01	5.281745920E-02	1.053066680E+00	1.176163590E+02
TIF6                       0.334000	2.325000	1.400693290E+00	1.094260150E-02	1.349034180E-01	7.086665470E-02	9.240974490E-01	9.947924450E+01
TIFN5                      0.334000	2.325000	1.327543660E+00	1.001806950E-02	1.463688030E-01	5.728063160E-02	1.172728910E+00	1.235296850E+02
UBK7                       0.300000	2.325000	1.012374330E+00	5.883286150E-03	2.589852180E-01	1.902399210E-02	1.000216280E+00	1.040797770E+02
UK50                       0.334000	2.325000	1.065918820E+00	6.408578840E-03	2.198430400E-01	2.254743550E-02	9.009834650E-01	1.019209980E+02
ULTRAN20                   0.334000	2.325000	7.914247030E-01	3.671937400E-03	3.967697410E-01	1.260608440E-02	9.405265520E-01	1.733959840E+02
ULTRAN30                   0.334000	2.325000	7.307134110E-01	3.148182430E-03	6.369517030E-01	1.299101780E-02	8.561772590E-01	1.436047790E+02
ZK1                        0.334000	2.325000	1.091920620E+00	6.555001300E-03	2.234598880E-01	2.437127630E-02	8.693533600E-01	1.023376500E+02
ZKN7                       0.320000	2.325000	1.077150320E+00	6.766016570E-03	1.680791090E-01	2.306428170E-02	8.518898920E-01	8.904987780E+01
